,rf1_log,rf2_log,rf3_log,rf4_log,rf5_log,rf6_log,rf7_log,rf8_log,rf9_log,proba
32918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32919,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.011111111111111112
32920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32921,0.4,0.4,0.4,0.3,0.2,0.1,0.0,0.0,0.2,0.22222222222222227
32922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32923,0.0,0.0,0.2,0.0,0.2,0.3,0.2,0.1,0.0,0.1111111111111111
32924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32926,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.011111111111111112
32927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32930,0.0,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.07777777777777778
32931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32932,0.0,0.1,0.0,0.2,0.3,0.3,0.4,0.2,0.1,0.1777777777777778
32933,0.0,0.0,0.0,0.2,0.3,0.5,0.2,0.3,0.3,0.2
32934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32935,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.2,0.1,0.08888888888888888
32936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
32937,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.011111111111111112
32938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32939,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.011111111111111112
32940,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.05555555555555555
32941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32942,0.5,0.4,0.5,0.7,0.4,0.2,0.0,0.0,0.6,0.36666666666666664
32943,0.3,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.1111111111111111
32944,0.3,0.3,0.2,0.6,0.2,0.7,0.1,0.8,0.3,0.3888888888888889
32945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32947,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.05555555555555555
32948,0.1,0.1,0.3,0.5,0.0,0.8,0.8,0.7,0.9,0.4666666666666667
32949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32950,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.044444444444444446
32951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32954,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.5,0.0,0.1111111111111111
32955,0.0,0.2,0.1,0.0,0.0,0.1,0.4,0.1,0.2,0.12222222222222223
32956,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.3,0.2,0.08888888888888889
32957,0.1,0.0,0.3,0.2,0.5,0.3,0.1,0.0,0.1,0.1777777777777778
32958,0.1,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.1222222222222222
32959,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.05555555555555555
32960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32963,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.03333333333333334
32964,0.3,0.6,0.7,0.3,0.3,0.7,0.4,0.4,0.7,0.4888888888888888
32965,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.011111111111111112
32966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32969,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.022222222222222223
32970,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.06666666666666668
32971,0.2,0.5,0.8,0.5,0.5,0.9,0.8,1.0,1.0,0.6888888888888889
32972,0.7,0.6,0.7,0.2,0.2,0.0,0.0,0.2,0.8,0.3777777777777778
32973,0.1,0.3,0.1,0.4,0.5,0.8,0.4,0.5,0.8,0.43333333333333335
32974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.022222222222222223
32976,0.6,0.4,0.7,0.5,0.8,0.8,0.8,0.7,0.1,0.6
32977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32985,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
32986,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.2,0.1,0.08888888888888888
32987,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.03333333333333334
32988,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.022222222222222223
32989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.022222222222222223
32991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32994,0.1,0.2,0.2,0.2,0.6,0.7,0.3,0.3,0.8,0.3777777777777777
32995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32998,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.011111111111111112
32999,0.4,0.7,0.5,0.6,0.4,0.5,0.1,0.6,0.6,0.48888888888888893
33000,0.0,0.0,0.4,0.1,0.1,0.2,0.0,0.0,0.0,0.08888888888888889
33001,0.7,0.1,0.1,0.3,0.2,0.3,0.4,0.5,0.3,0.3222222222222222
33002,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.022222222222222223
33003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33006,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.022222222222222223
33007,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33008,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.022222222222222223
33009,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.044444444444444446
33010,0.4,0.6,0.3,0.8,0.9,0.8,0.2,0.3,0.4,0.5222222222222223
33011,0.7,0.6,0.9,0.7,0.7,0.8,0.6,0.8,1.0,0.7555555555555554
33012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33014,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.044444444444444446
33015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33016,0.1,0.1,0.3,0.2,0.4,0.7,0.4,0.2,0.4,0.3111111111111111
33017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33018,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.011111111111111112
33019,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.05555555555555555
33020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33022,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33023,0.2,0.3,0.5,0.0,0.0,0.2,0.1,0.3,0.0,0.17777777777777778
33024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33028,0.0,0.0,0.0,0.2,0.3,0.1,0.3,0.1,0.0,0.1111111111111111
33029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33030,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333334
33031,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.05555555555555555
33032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33035,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33036,0.6,0.9,0.9,1.0,1.0,0.7,0.5,0.4,0.3,0.7000000000000001
33037,0.2,0.2,0.3,0.4,0.3,0.3,0.0,0.0,0.2,0.21111111111111114
33038,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.022222222222222223
33039,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33040,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.044444444444444446
33041,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33042,0.0,0.3,0.3,0.3,0.4,0.3,0.5,0.2,0.3,0.28888888888888886
33043,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33046,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.07777777777777778
33047,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.5,0.6,0.2222222222222222
33048,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.03333333333333334
33049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33055,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.1,0.0,0.05555555555555555
33056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33059,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333334
33060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.011111111111111112
33061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33063,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.03333333333333334
33064,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.05555555555555555
33065,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.1,0.07777777777777778
33066,0.4,0.3,0.4,0.4,0.3,0.1,0.0,0.0,0.0,0.21111111111111114
33067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33069,0.9,0.1,0.5,0.6,0.7,0.2,0.1,0.6,0.9,0.5111111111111112
33070,0.0,0.1,0.0,0.3,0.4,0.1,0.1,0.3,0.6,0.2111111111111111
33071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33076,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.022222222222222223
33077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33078,0.7,0.8,1.0,0.7,0.8,0.4,0.3,0.1,0.5,0.5888888888888889
33079,0.4,0.2,0.1,0.2,0.3,0.6,0.0,0.1,0.0,0.21111111111111114
33080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33081,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.1,0.2,0.14444444444444446
33082,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.3,0.2,0.09999999999999999
33083,0.7,0.5,0.4,0.5,0.2,0.3,0.6,0.5,0.9,0.5111111111111112
33084,0.2,0.2,0.1,0.2,0.2,0.2,0.0,0.0,0.4,0.16666666666666666
33085,0.5,0.1,0.0,0.2,0.3,0.3,0.1,0.3,0.3,0.23333333333333334
33086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33089,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.022222222222222223
33090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
33091,0.6,0.2,0.6,0.7,0.6,0.3,0.0,0.8,0.7,0.5
33092,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.022222222222222223
33093,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33095,0.2,0.2,0.0,0.0,0.3,0.5,0.2,0.3,0.2,0.2111111111111111
33096,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.011111111111111112
33097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.022222222222222223
33098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33101,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.044444444444444446
33102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33103,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33104,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.3,0.0,0.07777777777777778
33105,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.011111111111111112
33106,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33107,0.5,0.9,1.0,0.8,0.8,0.7,0.2,0.5,0.6,0.6666666666666666
33108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33109,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.011111111111111112
33110,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33115,0.6,0.9,0.9,1.0,1.0,0.7,0.5,0.4,0.3,0.7000000000000001
33116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33119,0.6,0.4,0.5,0.7,0.6,0.3,0.6,0.6,0.8,0.5666666666666667
33120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33121,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.011111111111111112
33122,0.1,0.3,0.4,0.3,0.3,0.1,0.0,0.0,0.3,0.20000000000000004
33123,0.0,0.1,0.0,0.0,0.4,0.1,0.4,0.3,0.3,0.17777777777777778
33124,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33125,0.1,0.0,0.0,0.0,0.1,0.1,0.5,0.5,0.9,0.24444444444444446
33126,0.3,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.3,0.13333333333333333
33127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33128,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.1,0.2,0.07777777777777778
33129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33130,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.011111111111111112
33131,0.3,0.5,0.4,0.4,0.5,0.0,0.0,0.5,0.6,0.35555555555555557
33132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33134,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.011111111111111112
33135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
33136,0.1,0.1,0.0,0.1,0.3,0.5,0.1,0.5,0.6,0.2555555555555556
33137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33138,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.05555555555555555
33139,0.2,0.3,0.1,0.0,0.1,0.1,0.5,0.2,0.0,0.16666666666666663
33140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33142,0.0,0.0,0.0,0.1,0.0,0.4,0.1,1.0,0.8,0.2666666666666667
33143,0.5,0.5,0.5,0.8,0.7,0.7,0.3,0.8,0.7,0.6111111111111112
33144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
33145,0.1,0.2,0.4,0.2,0.3,0.6,0.4,0.5,0.4,0.34444444444444444
33146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33148,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33152,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.011111111111111112
33153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
33154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1
33156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33157,0.3,0.5,0.4,0.7,0.6,0.8,0.0,0.0,0.5,0.4222222222222222
33158,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.011111111111111112
33159,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.03333333333333334
33160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33161,0.5,0.2,0.4,0.6,0.5,0.8,0.6,0.5,0.3,0.4888888888888888
33162,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333334
33163,0.0,0.3,0.0,0.1,0.0,0.5,0.6,0.7,0.2,0.2666666666666667
33164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33166,0.6,0.7,0.3,0.8,0.5,0.5,0.9,0.7,0.9,0.6555555555555556
33167,0.1,0.3,0.4,0.4,0.6,0.9,0.6,0.5,1.0,0.5333333333333334
33168,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33172,0.3,0.1,0.5,0.2,0.2,0.2,0.0,0.2,0.0,0.18888888888888888
33173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33174,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.05555555555555555
33175,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.022222222222222223
33176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33177,0.4,0.2,0.3,0.3,0.2,0.4,0.1,0.0,0.1,0.22222222222222227
33178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
33179,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.011111111111111112
33180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33182,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33183,0.0,0.3,0.7,0.5,0.5,0.4,0.0,0.2,0.5,0.34444444444444444
33184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.011111111111111112
33185,0.3,0.4,0.4,0.1,0.2,0.0,0.0,0.1,0.1,0.1777777777777778
33186,0.0,0.0,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.06666666666666667
33187,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.011111111111111112
33188,0.0,0.3,0.3,0.3,0.1,0.0,0.6,0.4,0.1,0.23333333333333334
33189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33190,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.05555555555555555
33191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33193,0.6,0.7,0.9,0.9,0.9,1.0,0.6,0.4,0.3,0.7
33194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33195,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33198,0.3,0.3,0.2,0.1,0.5,0.4,0.0,0.1,0.2,0.23333333333333334
33199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33200,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.0,0.09999999999999999
33201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.03333333333333334
33202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33203,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.5,0.12222222222222223
33204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33207,0.5,0.4,0.0,0.4,0.5,0.7,0.1,0.2,0.3,0.34444444444444444
33208,0.0,0.2,0.3,0.4,0.8,0.6,0.6,0.4,0.7,0.4444444444444444
33209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33210,0.1,0.3,0.1,0.0,0.0,0.3,0.0,0.6,0.7,0.23333333333333328
33211,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33213,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.022222222222222223
33214,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.08888888888888889
33215,0.1,0.3,0.1,0.3,0.3,0.1,0.2,0.2,0.0,0.17777777777777778
33216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33217,0.6,0.7,0.3,0.8,0.5,0.5,0.9,0.7,0.9,0.6555555555555556
33218,0.2,0.3,0.0,0.1,0.5,0.1,0.1,0.2,0.6,0.23333333333333334
33219,0.7,0.4,0.2,0.4,0.2,0.5,0.5,0.3,0.1,0.3666666666666667
33220,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
33221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.011111111111111112
33222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
